id,id,organization_id,url,type,species,age,gender,size,name,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,attributes.spayed_neutered,attributes.special_needs,attributes.shots_current,contact.address.city,contact.address.state,contact.address.postcode
191,48317470,TX644,https://www.petfinder.com/dog/gemma-48317470/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,GEMMA,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Boxer,,FALSE,FALSE,TRUE,Dalhart,TX,79022
192,48317417,TX644,https://www.petfinder.com/dog/sarg-48317417/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,SARG,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Pit Bull Terrier,,FALSE,FALSE,TRUE,Dalhart,TX,79022
193,48317455,TX644,https://www.petfinder.com/dog/chic-ah-48317455/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,chic-ah,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Black Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
194,48317488,TX644,https://www.petfinder.com/dog/chelsea-48317488/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Chelsea,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
195,48317394,TX644,https://www.petfinder.com/dog/paris-48317394/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Paris,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,Shepherd,TRUE,FALSE,TRUE,Dalhart,TX,79022
196,48317443,TX644,https://www.petfinder.com/dog/star-48317443/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Star,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Boxer,Pit Bull Terrier,FALSE,FALSE,TRUE,Dalhart,TX,79022
197,48317453,TX644,https://www.petfinder.com/dog/rosie-ii-48317453/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,ROSIE II,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Australian Kelpie,Labrador Retriever,FALSE,FALSE,TRUE,Dalhart,TX,79022
198,48317380,TX644,https://www.petfinder.com/dog/lizzie-48317380/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,LIZZIE,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Pit Bull Terrier,,FALSE,FALSE,TRUE,Dalhart,TX,79022
199,48317385,TX644,https://www.petfinder.com/dog/spruce-48317385/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Spruce,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
200,48317426,TX644,https://www.petfinder.com/dog/rebel-48317426/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,REBEL,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
201,48317476,TX644,https://www.petfinder.com/dog/teller-48317476/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Teller,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,Pit Bull Terrier,FALSE,FALSE,TRUE,Dalhart,TX,79022
202,48317487,TX644,https://www.petfinder.com/dog/smith-48317487/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,SMITH,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Pit Bull Terrier,,TRUE,FALSE,TRUE,Dalhart,TX,79022
203,48317395,TX644,https://www.petfinder.com/dog/barney-48317395/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,BARNEY,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Boxer,,TRUE,FALSE,TRUE,Dalhart,TX,79022
204,48317489,TX644,https://www.petfinder.com/dog/clara-48317489/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,Clara,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
205,48317415,TX644,https://www.petfinder.com/dog/hercules-48317415/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,HERCULES,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,Shepherd,FALSE,FALSE,TRUE,Dalhart,TX,79022
206,48317403,TX644,https://www.petfinder.com/dog/bella2-48317403/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,BELLA2,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
207,48317450,TX644,https://www.petfinder.com/dog/ewan-48317450/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Ewan,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Shepherd,,FALSE,FALSE,TRUE,Dalhart,TX,79022
208,48317466,TX644,https://www.petfinder.com/dog/elroy-48317466/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Elroy,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Shepherd,,FALSE,FALSE,TRUE,Dalhart,TX,79022
209,48317441,TX644,https://www.petfinder.com/dog/cyrus-48317441/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Cyrus,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
210,48317449,TX644,https://www.petfinder.com/dog/caitlin-48317449/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,Caitlin,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
211,48317461,TX644,https://www.petfinder.com/dog/hobbs-48317461/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,HOBBS,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Catahoula Leopard Dog,,FALSE,FALSE,TRUE,Dalhart,TX,79022
212,48317431,TX644,https://www.petfinder.com/dog/carly-48317431/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,Carly,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
213,48317437,TX644,https://www.petfinder.com/dog/linus-48317437/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Linus,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
214,48317413,TX644,https://www.petfinder.com/dog/harleen-48317413/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,Harleen,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Pit Bull Terrier,,TRUE,FALSE,TRUE,Dalhart,TX,79022
215,48317372,TX644,https://www.petfinder.com/dog/adam-48317372/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Adam,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Cattle Dog,,FALSE,FALSE,TRUE,Dalhart,TX,79022
216,48317419,TX644,https://www.petfinder.com/dog/clover-48317419/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,Clover,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
217,48317478,TX644,https://www.petfinder.com/dog/xena-48317478/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Xena,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Pit Bull Terrier,Labrador Retriever,FALSE,FALSE,TRUE,Dalhart,TX,79022
218,48317405,TX644,https://www.petfinder.com/dog/shadow-48317405/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,SHADOW,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
219,48317427,TX644,https://www.petfinder.com/dog/cher-48317427/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Cher,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Shepherd,,FALSE,FALSE,TRUE,Dalhart,TX,79022
220,48317409,TX644,https://www.petfinder.com/dog/shayna-48317409/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,SHAYNA,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,TRUE,FALSE,TRUE,Dalhart,TX,79022
221,48317402,TX644,https://www.petfinder.com/dog/tex-48317402/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,TEX,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,Pit Bull Terrier,FALSE,FALSE,TRUE,Dalhart,TX,79022
222,48317470,TX644,https://www.petfinder.com/dog/gemma-48317470/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,GEMMA,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Boxer,,FALSE,FALSE,TRUE,Dalhart,TX,79022
223,48317417,TX644,https://www.petfinder.com/dog/sarg-48317417/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,SARG,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Pit Bull Terrier,,FALSE,FALSE,TRUE,Dalhart,TX,79022
224,48317380,TX644,https://www.petfinder.com/dog/lizzie-48317380/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,LIZZIE,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Pit Bull Terrier,,FALSE,FALSE,TRUE,Dalhart,TX,79022
225,48317385,TX644,https://www.petfinder.com/dog/spruce-48317385/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Spruce,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
226,48317457,TX644,https://www.petfinder.com/dog/daisy-may-48317457/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Senior,Female,Small,Daisy May,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Cattle Dog,,FALSE,FALSE,TRUE,Dalhart,TX,79022
227,48317416,TX644,https://www.petfinder.com/dog/blu-48317416/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,BLU,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,TRUE,FALSE,TRUE,Dalhart,TX,79022
228,48317368,TX644,https://www.petfinder.com/dog/rolo-48317368/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Rolo,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,German Shepherd Dog,,FALSE,FALSE,TRUE,Dalhart,TX,79022
229,48317430,TX644,https://www.petfinder.com/dog/spur-48317430/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Spur,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Husky,,FALSE,FALSE,TRUE,Dalhart,TX,79022
230,48317501,TX644,https://www.petfinder.com/dog/spot-48317501/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Spot,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Catahoula Leopard Dog,,TRUE,FALSE,TRUE,Dalhart,TX,79022
231,48317469,TX644,https://www.petfinder.com/dog/shiloh-48317469/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,SHILOH,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Pit Bull Terrier,,FALSE,FALSE,TRUE,Dalhart,TX,79022
232,48317377,TX644,https://www.petfinder.com/dog/eamon-48317377/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Eamon,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Shepherd,,FALSE,FALSE,TRUE,Dalhart,TX,79022
233,48317439,TX644,https://www.petfinder.com/dog/cierra-48317439/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,CIERRA,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
234,48317472,TX644,https://www.petfinder.com/dog/beacher-48317472/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,BEACHER,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,Husky,FALSE,FALSE,TRUE,Dalhart,TX,79022
235,48317482,TX644,https://www.petfinder.com/dog/jerry-48317482/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,JERRY,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,TRUE,FALSE,TRUE,Dalhart,TX,79022
236,48317407,TX644,https://www.petfinder.com/dog/quartz-48317407/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,QUARTZ,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Border Collie,Pit Bull Terrier,FALSE,FALSE,TRUE,Dalhart,TX,79022
237,48317437,TX644,https://www.petfinder.com/dog/linus-48317437/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Linus,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
238,48317405,TX644,https://www.petfinder.com/dog/shadow-48317405/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,SHADOW,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
239,48317449,TX644,https://www.petfinder.com/dog/caitlin-48317449/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,Caitlin,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
240,48317432,TX644,https://www.petfinder.com/dog/tom-48317432/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,TOM,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,TRUE,FALSE,TRUE,Dalhart,TX,79022
241,48317449,TX644,https://www.petfinder.com/dog/caitlin-48317449/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,Caitlin,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
242,48317461,TX644,https://www.petfinder.com/dog/hobbs-48317461/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,HOBBS,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Catahoula Leopard Dog,,FALSE,FALSE,TRUE,Dalhart,TX,79022
243,48317431,TX644,https://www.petfinder.com/dog/carly-48317431/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,Carly,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
244,48317446,TX644,https://www.petfinder.com/dog/skeeter-48317446/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Skeeter,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Labrador Retriever,,FALSE,FALSE,TRUE,Dalhart,TX,79022
245,48317466,TX644,https://www.petfinder.com/dog/elroy-48317466/tx/dalhart/dawgsntexas-aka-dalhart-animal-wellness-group-and-sanctuary-tx644/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Elroy,adoptable,2020-06-25T14:47:23+0000,2020-06-25T14:47:23+0000,70.4342,Shepherd,,FALSE,FALSE,TRUE,Dalhart,TX,79022
0,49789746,TX1604,https://www.petfinder.com/dog/d20-11016-49789746/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Medium,D20-11016,adoptable,2020-11-14T16:46:21+0000,2020-11-14T16:46:21+0000,117.4984,Labrador Retriever,Border Collie,FALSE,FALSE,FALSE,Levelland,TX,79336
1,49789726,TX1604,https://www.petfinder.com/dog/d20-11015-49789726/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Medium,D20-11015,adoptable,2020-11-14T16:40:46+0000,2020-11-14T16:40:46+0000,117.4984,Labrador Retriever,Border Collie,FALSE,FALSE,FALSE,Levelland,TX,79336
2,49789678,TX1604,https://www.petfinder.com/dog/d20-11014-49789678/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Medium,D20-11014,adoptable,2020-11-14T16:34:54+0000,2020-11-14T16:34:54+0000,117.4984,Labrador Retriever,Border Collie,FALSE,FALSE,FALSE,Levelland,TX,79336
3,49789605,TX1604,https://www.petfinder.com/dog/d20-11013-49789605/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Medium,D20-11013,adoptable,2020-11-14T16:30:54+0000,2020-11-14T16:30:54+0000,117.4984,Labrador Retriever,Border Collie,FALSE,FALSE,FALSE,Levelland,TX,79336
4,49789533,TX1604,https://www.petfinder.com/dog/d20-11012-49789533/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Medium,D20-11012,adoptable,2020-11-14T16:24:28+0000,2020-11-14T16:24:28+0000,117.4984,Labrador Retriever,Border Collie,FALSE,FALSE,FALSE,Levelland,TX,79336
5,49789437,TX1604,https://www.petfinder.com/dog/d20-11011-49789437/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Medium,D20-11011,adoptable,2020-11-14T16:14:00+0000,2020-11-14T16:14:00+0000,117.4984,Labrador Retriever,Border Collie,FALSE,FALSE,FALSE,Levelland,TX,79336
6,49789419,TX1604,https://www.petfinder.com/dog/d20-11010-49789419/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Medium,D20-11010,adoptable,2020-11-14T16:05:52+0000,2020-11-14T16:05:52+0000,117.4984,Labrador Retriever,Border Collie,FALSE,FALSE,FALSE,Levelland,TX,79336
15,49781036,TX1604,https://www.petfinder.com/dog/maxwell-49781036/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Maxwell,adoptable,2020-11-13T18:14:14+0000,2020-11-13T18:14:14+0000,117.4984,Labrador Retriever,Border Collie,FALSE,FALSE,FALSE,Levelland,TX,79336
16,49780641,TX1604,https://www.petfinder.com/dog/mouse-49780641/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Mouse,adoptable,2020-11-13T17:58:18+0000,2020-11-13T17:58:18+0000,117.4984,Great Pyrenees,Dalmatian,FALSE,FALSE,FALSE,Levelland,TX,79336
